,time,value
0,00-00-00,0
1,00-30-00,0
2,01-00-00,0
3,01-30-00,0
4,02-00-00,0
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,2
11,05-30-00,0
12,06-00-00,0
13,06-30-00,1
14,07-00-00,1
15,07-30-00,1
16,08-00-00,11
17,08-30-00,17
18,09-00-00,17
19,09-30-00,10
20,10-00-00,4
21,10-30-00,6
22,11-00-00,6
23,11-30-00,11
24,12-00-00,24
25,12-30-00,15
26,13-00-00,3
27,13-30-00,8
28,14-00-00,11
29,14-30-00,22
30,15-00-00,22
31,15-30-00,9
32,16-00-00,8
33,16-30-00,17
34,17-00-00,9
35,17-30-00,24
36,18-00-00,56
37,18-30-00,29
38,19-00-00,21
39,19-30-00,8
40,20-00-00,2
41,20-30-00,4
42,21-00-00,6
43,21-30-00,1
44,22-00-00,5
45,22-30-00,6
46,23-00-00,2
47,23-30-00,0
