,time,value
0,00-00-00,0
1,00-30-00,1
2,01-00-00,0
3,01-30-00,0
4,02-00-00,1
5,02-30-00,0
6,03-00-00,0
7,03-30-00,0
8,04-00-00,0
9,04-30-00,0
10,05-00-00,0
11,05-30-00,0
12,06-00-00,0
13,06-30-00,0
14,07-00-00,0
15,07-30-00,2
16,08-00-00,0
17,08-30-00,3
18,09-00-00,0
19,09-30-00,1
20,10-00-00,0
21,10-30-00,3
22,11-00-00,0
23,11-30-00,14
24,12-00-00,6
25,12-30-00,0
26,13-00-00,5
27,13-30-00,0
28,14-00-00,7
29,14-30-00,0
30,15-00-00,2
31,15-30-00,0
32,16-00-00,0
33,16-30-00,0
34,17-00-00,0
35,17-30-00,0
36,18-00-00,0
37,18-30-00,0
38,19-00-00,0
39,19-30-00,0
40,20-00-00,1
41,20-30-00,2
42,21-00-00,0
43,21-30-00,2
44,22-00-00,0
45,22-30-00,0
46,23-00-00,0
47,23-30-00,0
